"R2-616;FUSIONA COMERCIALIZADORA SA;C/MUSGO 3, 2º PLANTA;28026;MADRID;Madrid;900 923 950;P, SB;A87414934;22/03/2016;;www.fusionasoluciones.com;"
"R2-617;ECONACTIVA, S.COOP. DE C-LM;C/ MARQUÉS DE SANTILLANA Nº13 BJ. IZDA.;19171;GUADALAJARA;Guadalajara;900 101 702;P;F19300045;28/09/2015;;www.econactiva.es;"
"R2-618;ECOEQ ALMERIA S.L;AVDA. DE LA ESTACIÓN, 8 A OFICINA 2;04005;ALMERIA;Almeria;900 80 12 79;P;B04827101;15/04/2016;18/12/2018;www.ecoeq.es;Baja"
"R2-619;COMERCIALIZADORA ELECTRICA TALAYUELAS S.L;PLAZA DE CUENCA, 1;16320;TALAYUELAS;Cuenca;900 37 33 54;P;B16322042;01/05/2016;;comercializadora-electrica-talayuelas-s-l.webnode.es;"
"R2-620;SWAP ENERGIA SA;AVDA. ERREKALDE Nº33 2 PLANTA;20018;DONOSTIA-SAN SEBASTIAN;Guipúzcoa;900 831 236;P;A75128660;15/04/2016;;www.swapenergia.com;"
"R2-621;CC&A ACCESO ELECTRICO, S.L;AVDA. MARQUÉS DE SOTELO Nº11 PTA. 11;46002;VALENCIA;Valencia;900 900 643;P;B98823933;15/06/2016;08/05/2020;www.accelenergia.com;Baja"
"R2-622;LUX FORUM SL;C/ ZURBANO Nº45 1ª PLANTA;28010;MADRID;Madrid;800 007 937;P;B87517017;09/06/2016;;www.luxforum.es;"
"R2-623;COMERCIALIZADORA ENERGÉTICA FINANCIERA S.L.U;AVDA. DE REYES CATÓLICOS, 4 6G;28802;ALCALA DE HENARES;Madrid;900 104 425;N;B87314431;26/06/2016;;www.cefenergia.es;"
"R2-624;GODAY ENERGIA SL;PLAZA DOCTOR CARÚS 7, 1º C;36600;VILAGARCÍA DE AROUSA;Pontevedra;900 102 196;P;B36026375;02/06/2016;;www.godayenergia.com;"
"R2-625;ELECTRA CUNTIENSE COMERCIALIZADORA, SLU;RÚA DO BALNEARIO Nº1;36670;CUNTIS;Pontevedra;800 760 218;P;B94133535;16/06/2016;;www.electracuntiense.com;"
"R2-626;MARINA DOR ENERGIA S.A;C/ MOYANO, 8;12002;CASTELLÓN DE LA PLANA;Castellón;900 922 224;P;A12783460;01/07/2016;02/12/2020;www.marinadorenergias.com/es/servicios;Baja"
"R2-627;PETROPRIX ENERGIA, SL;C/ TORNEROS, 6;23600;MARTOS;Jaen;900 525 688;P;B23709892;23/06/2016;13/12/2019;www.enerprix.com;Baja"
"R2-628;ENERGIA ELECTRICA EFICIENTE SL;C/ ARROYO DEL SANTO, 4;28042;MADRID;Madrid;900 102 852;P;B98297286;28/06/2016;;www.3energy.es;"
"R2-629;MEGARA ENERGIA SOC. COOP;C/ EDUARDO SAAVEDRA, 38;42004;SORIA;Soria;900 90 77 15;P;F42212696;15/07/2016;;www.megaraenergia.com;"
"R2-630;ENERFAC CENTRAL DE COMPRAS S.L;C/ URBANIZACIÓN ITAROA, 2;31620;HUARTE;Navarra;900 696 613;P;B71196463;01/06/2016;04/06/2019;www.enerfac.es;Baja"
"R2-631;ELEK COMERCIALIZADORA ELECTRICA S.L.;AVDA. CORTES VALENCIANAS, 58 9º OF.1 Ed. SOROLLA CENTER;46015;VALENCIA;Valencia;900 104 251;P;B98825680;01/08/2016;;www.elekluz.com;"
"R2-632;KALCUS ADVANCE, S.L;C/ SAN ROMUALDO, NUM 26, PLANTA 5ª, OFI-A10;28037;MADRID;Madrid;900 264 926;P;B66658188;20/07/2016;;www.lowcostenergia.com;"
"R2-633;ENERKIA ENERGIA SL;C/ VIA AUGUSTA Nº15 PLTA. 13;08174;SANT CUGAT DEL VALLÈS;Barcelona;900 929 627;P;B66589904;12/07/2016;21/11/2020;www.enerkia.com/es;Baja"
"R2-634;ENERGIA VIVA SPAIN, S.L.;SANT ANDREU DE LA BARCA, 9 LOCAL 2, MARTORELL;08760;BARCELONA;Barcelona;900 696 507;P, SB;B66296401;01/09/2016;;energia-viva.com;"
"R2-635;COMERCIALIZADORA DE ELECTRICIDAD Y GAS DEL MEDITERRÁNEO S.L;PLAZA VILLA DE CASTELLDEFELS, 4 8ºc;29006;MÁLAGA;Málaga;900 696 556;P, FL, GC, HI, LG, PA, TF, SB;B93506681;28/10/2016;;www.energiasdelmediterraneo.es;"
"R2-636;PREMIUM ALTA TENSIÓN, S.L;C/ GOMEZ NÚÑEZ 2 PLANTA 3;24402;PONFERRADA;León;900 272 115;P;B24691867;07/11/2016;24/11/2020;www.premiumenergia.com;Baja"
"R2-637;VIRTUAL POWER PLANT & SMART ENERGY S.L;C/ MONTSERRAT, 134 bjs B;08221;TERRASSA;Barcelona;900 103 118;P;B66152851;02/11/2016;;www.vppse.com;"
"R2-638;STIN S.A;AVDA. RAMÓN MENÉNDEZ PIDAL, 60;02005;ALBACETE;Albacete;900 906 380;P, SB, CE, ML, GC, TF, FL, PA, LG, HI;A02022366;20/10/2016;;www.planeaenergia.es;"
"R2-639;NODEX CONNECTING S.L;PLAZA AVIADOR RUIZ DE ALDA, 11;41004;SEVILLA;Sevilla;900 10 32 28;P;B90206566;12/09/2016;03/10/2018;www.nodexenergia.com;Baja"
"R2-640;COMERCIALIZADORA DE ENERGIA DIRECTA SL;C/ MARQUÉS DE SALAMANCA Nº8;12004;CASTELLÓN DE LA PLANA;Castellón;900 834 972;P, SB, GC, TF, FL, PA, LG, HI;B12965059;05/09/2016;;www.edirecta.es;"
"R2-641;ARSUS ENERGIA, S.L;C/ JUAN OLIVERT, 9;41300;LA RINCONADA;Sevilla;900 833 810;P;B90053232;10/11/2016;;https://arsusenergia.es;"
"R2-642;VIVO ENERGIA FUTURA S.A;AVDA. SAN SALVADOR, 18;08913;BADALONA;Barcelona;900 834 987;P, SB, GC, TF, FL, PA, LG, HI;A66783515;17/11/2016;;www.vivoenergia.com;"
"R2-643;HIDROELECTRICA DE SILLEDA COMERCIALIZADORA, S.L;PS. DE LA HABANA, 70;28036;MADRID;Madrid;900 103 325;P;B87579769;24/11/2016;;www.hscomercializadora.com;"
"R2-644;PROTEMPUS WORLD S.L;C/ LUIS MARTINEZ Nº21;39005;SANTANDER;Cantabria;900 10 19 62;P;B66571290;06/09/2016;03/10/2018;www.protempus.es;Baja"
"R2-645;ENERGONOSTRUM S.A.;C/ FUNDADORES Nº30;28028;MADRID;Madrid;900 101 711;P;A98493125;16/11/2016;26/04/2019;www.ergoenergia.com;Baja"
"R2-646;SIMPLES ENERGIA DE ESPAÑA, S.L.;CALLE PIZARRO 16, PLANTA 2, OFICINA D;36204;VIGO;Pontevedra;900 844 833;P;B87599304;12/01/2017;;www.simplesenergia.es;"
"R2-647;COMERCIALIZADORA TORRES ENERGIA, S.L.;C/ LA VALL, 2 PB;25170;TORRES DE SEGRE;Lérida;900 831 134;P;B25816745;09/02/2017;;www.torresenergia.cat;"
"R2-648;VIVA LUZ SOLUCIONES, S.L.;C/ SANT GABRIEL, 49 2N 1ª;08350;ARENYS DE MAR;Barcelona;900 649 295;P;B66823881;18/01/2017;;www.vivaluzsoluciones.com;"
"R2-649;ECOFUTURA LUZ ENERGÍA, S.L.;C/ FRANCISCO SILVELA, 44, 1º B;28028;MADRID;Madrid;900 103 094;P;B87677977;25/01/2017;;www.futuraluz.com;"
"R2-650;GC2 PROYECTOS, S.L.;C/ BRUC Nº 145;08037;BARCELONA;Barcelona;900 101 708;P;B65465882;27/01/2017;;www.gc2.es;"
"R2-651;HIDROBESORA SERVICIOS, S.L.;C/ BAIX LA VILA, 2;12161;LA TORRE D'EN BESORA;Castellón;900 535 784;V;B12979605;03/02/2017;;www.hidrobesoraservicios.es;"
"R2-652;REMICA COMERCIALIZADORA, S.A.;C/ GAMONAL Nº 25;28031;MADRID;Madrid;900 103 644;P, SB, GC, TF, FL, PA, LG, HI;A87102703;13/02/2017;;www.remica.es;"
"R2-653;KILOWATIOS VERDES SOCIEDAD LIMITADA;PASEO DE LA INDEPENDENCIA 22-24, PLANTA 8 OFICINA 4;50004;ZARAGOZA;Zaragoza;900 696 799;P, SB;B99485559;16/02/2017;;www.kverdes.eu;"
"R2-654;POTENZIA COMERCIALIZADORA SL;C/ NAVARRA Nº24 1 C BIS;28039;MADRID;Madrid;900 264 045;P, SB, GC, TF, FL, PA, LG, HI;B87574463;28/11/2016;;www.potenziaenergia.es;"
"R2-655;PETRO NAVARRA SL;CR. ULZAMA KM. 2;31195;BALLARIAIN;Navarra;900 302 505;P;B31595523;15/02/2017;;www.petronavarra.com/catalogo/51-electricidad;"
"R2-656;ELÉCTRICA BENASQUE, S.L.;PLAZA DEL AYUNTAMIENTO 1;22440;BENASQUE;Huesca;900 102 303;P;B22410286;23/01/2017;;electrica.benasque.es;"
"R2-657;ELCO COGENERACIÓN, S.L.;C/ SANT LLUÍS, 31;25600;BALAGUER;Lérida;900 272 135;P;B25703968;05/10/2016;11/06/2020;www.elcoener.com;Baja"
"R2-658;RENOVABLES ENRED ENERGÍA, S.L.;C/ SANDOVAL, 2;03738;JAVEA;Alicante;900 80 93 91;P;B54882626;28/02/2017;;www.enredenergia.com;"
"R2-659;INNOVA DESARROLLO Y EFICIENCIA ENERGÉTICA, S.L.;C/ ALCALDE ANTONIO RAMOS, 8 3ºA NAVATEJERA;24193;VILLAQUILAMBRE;León;900 69 65 03;P;B24698359;01/03/2017;;www.innovaenergia.es;"
"R2-660;VIVA ENERGÍA Y SOLUCIONES, S.L.;C/ ANTONIO MAURA, 9;28014;MADRID;Madrid;900 649 211;P;B87717823;27/03/2017;;www.vivaenergia.com;"
"R2-661;ZAIGLOBAL GESTIÓN, S.L.;CAMINO ZORROZGOITI 66, 2ª PLANTA;48013;BILBAO;Vizcaya;900 535 466;P;B95542981;01/04/2017;14/11/2018;www.zaiglobalgestion.com;Baja"
"R2-662;ACSOL ENERGÍA GLOBAL, S.A.;RAMBLA DEL GARRAF, 76;08812;SANT PERE DE RIBES;Barcelona;900 809 388;P, SB, GC, TF, FL, PA, LG, HI;A87623971;29/12/2016;;www.acsolenergia.com;"
"R2-663;ECONOMICLUZ, S.L.;C/ CAMPANAR Nº41 POL. IND. BOCH;03330;CREVILLENT;Alicante;900 696 552;P, SB, GC, TF, FL, PA, LG, HI;B54985353;24/03/2017;;www.economicluz.es;"
"R2-664;TESLA MANAGEMENT SOCIEDAD LIMITADA;C/ VELAZQUEZ, 94 1ª PLANTA;28006;MADRD;Madrid;Hogar: 900 860 363 Business: 900 860 369;P;B52533106;30/03/2017;17/07/2021;www.teslacard.es;Baja"
"R2-665;GETEC ENERGIE A.G.;EXPO PLAZA, 10;30539;HANNOVER;Extranjero;900 902 884;P;N2760392G;14/04/2016;24/05/2018;www.getec-energie.de;Baja"
"R2-666;AUSARTA PRIMA, S.L.;CRTA. BILBAO-PLENTZIA, 17 POL. ASUARAN - ED. ASUA 1ª Y 2ª PLANTA;48950;ERANDIO;Bizkaia;800 760 065;P;B95868188;11/04/2017;;www.ausarta.com;"
"R2-667;ANTEA ENERGIA COMERCIALIZADORA SL;C/ GOYA, 47;28001;MADRID;Madrid;900 878 202;P, SB, GC, TF, FL, PA, LG, HI;B87757464;19/04/2017;;www.anteaenergia.com;"
"R2-668;ELECTRICA SALAS DE PALLARS COMERCIALITZADORA, S.L.;C/ BON JESÚS, 47;25693;SALAS DE PALLARS;Lérida;900 102 617;P;B25818485;10/05/2017;;salas.ddl.net/electrica/electrica_salas_comercialiltzadora.pdf;"
"R2-669;VIVE ENERGIA ELÉCTRICA, S.A.;C/ PRINCIPE DE VERGARA, 35;28001;MADRID;Madrid;900 250 350;P, SB, FL, GC, LG, PA, TF, HI;A87705471;12/05/2017;;www.vive-energia.com;"
"R2-670;IE2 INNOVACION, S.L.U.;C/ ISABEL TORRES, Nº25;39011;SANTANDER;Cantabria;900 201 050;P;B39829197;12/12/2016;23/03/2018;www.jadeenergia.com;Baja"
"R2-671;ELECTRICA MUNICIPAL DE SANTA COLOMA DE QUERALT, COMERCIALITZADORA, S.L.U.;PLAZA MAJOR, 1;43420;SANTA COLOMA DE QUERALT;Tarragona;900 102 377;P;B55697650;23/05/2017;;www.stacqueralt.altanet.org/ajuntament/electrica-municipal;"
"R2-672;TALARN ENERGÍA ELÉCTRICA, S.L.;C/ PAU COLL, 3;25630;TALARN;Lérida;900 102 806;P;B25818717;22/05/2017;;www.talarn.cat/talarn-energia-electrica;"
"R2-673;NDOS SERVICIOS RENOVABLES, S.L.;C/ IGNASI IGLESIAS, Nº69 POL. IND. AGRO-REUS;43206;REUS;Tarragona;900 264 788;P;B55703300;22/05/2017;;https://ndosenergia.com/;"
"R2-674;RESPIRA ENERGÍA ESPAÑA, S.L.;C/ AYALA, 11, 1ª PLANTA;28001;MADRID;Madrid;900 732 012;P;B64445224;18/07/2017;;www.respiraenergia.com;"
"R2-675;DOMESTICA GAS Y ELECTRICIDAD SLU;AVDA CESAR AUGUSTO 30, 1ºC/D;50004;ZARAGOZA;Zaragoza;800 678 900;P;B99340564;24/05/2017;;www.domesticaenergia.es;"
"R2-676;ENERGIA NUFRI SL;CARRETERA PALAU DE ANGLESOLA KM. 1;25230;MOLLERUSSA;Lérida;900 103 018;P, SB, GC, TF,FL,PA, LG, HI;B25821356;21/06/2017;;www.energianufri.com;"
"R2-677;GERENTA ENERGÍA, S.L.U.;C/ POETA SALVADOR RUEDA, Nº 25, LOCAL 2;29640;FUENGIROLA;Málaga;900 525 695;P, SB;B93543908;10/07/2017;;www.kwrenovable.es;"
"R2-678;INTELIGENCIA PARA EL AHORRO ENERGÉTICO, S.L.;C/ JUAN DE LA CIERVA Nº14;13170;MIGUELTURRA;Ciudad Real;800 007 695;P;B13520069;05/06/2017;;www.masinteligencia.es;"
"R2-679;CEPSA COMERCIAL PETROLEO S.A.;PASEO DE LA CASTELLANA, 295A (TORRE CEPSA);28046;MADRID;Madrid;900 403 020;N;A80298896;26/06/2017;;www.cepsa.com;"
"R2-680;GRUPO IBERSOGAS ENERGÍA, S.L.;C/ ASTRONOMIA Nº1 LOCAL 107;41015;SEVILLA;Sevilla;900 535 273;P;B90196270;19/06/2017;;www.luminaenergia.es;"
"R2-681;DISA ENERGIA ELECTRICA S.L.;C/ ÁLVARO RODRÍGUEZ LÓPEZ, 1;38003;SANTA CRUZ DE TENERIFE;Santa Cruz de Tenerife;900 116 000;N;B76730324;28/07/2017;;www.disagrupo.es/electricidad/;"
"R2-682;VIRGIN ELECTRIC SLU;C/ SEGUNDA, Nº 4;37188;CARBAJOSA DE LA SAGRADA;Salamanca;900 535 863;P, GC, TF, FL, PA, LG, HI;B37547619;14/06/2017;;www.masenergia.online;"
"R2-683;AUSTRALIS TECHNOLOGIES DESARROLLOS, S.L.;C/ GRACIA, 12, 1ª PLANTA;18002;GRANADA;Granada;900 696 815;P;B19561000;14/07/2017;22/07/2020;australistechnologies.com;Baja"
"R2-684;COMERCIALITZADORA ELECTRICA D'ALBATARREC, S.L.U.;C/ SANT SALVADOR, 19;25171;ALBATARREC;Lérida;900 720 013;P;B25813759;13/06/2017;;comercialitzadoraelectricaalbatarrec.eadministracio.cat/info.0;"
"R2-685;VOLTIEN COMERCIALIZADORA ELECTRICA, S.L.;C/ MARQUÉS DE DOS AGUAS, 7, 1;46002;VALENCIA;Valencia;800 808 292;P;B98846363;23/05/2017;24/10/2018;www.voltien.es;Baja"
"R2-686;OHMIO ELECTRA, S.L.;C/ JAUME ROIG, 42;12540;VILLARREAL;Castellón;900 920 428;P;B12985073;23/08/2017;;ohmmio.com;"
"R2-687;TOTAL GAS Y ELECTRICIDAD ESPAÑA, S.A.U.;C/ RIBERA DEL LOIRA, 46;28042;MADRID;Madrid;900 834 937;N;A87803862;13/09/2017;;https://www.electricidad.total.es/;"
"R2-688;SUMINISTROS LYG MURCIA, S.L.;CAMINO DE LAGESA, 1;30892;LIBRILLA;Murcia;900 908 187;P;B73935645;15/09/2017;26/10/2019;www.lygagentesdenergia.com;Baja"
"R2-689;KISHOA, S.L.;C/ GUSTAVO FERNANDEZ BALBUENA 16;28002;MADRID;Madrid;900 535 795;P, GC, TF, FL, PA, LG, HI, SB;B87074118;26/09/2017;;www.powen.es;"
"R2-690;HENARENERGIA SOCIEDAD LIMITADA;C/ CAMILO JOSÉ CELA, 23;19174;TORREJÓN DEL REY;Guadalajara;900 101 582;P;B19317304;27/08/2017;;www.henarenergia.com;"
"R2-691;TENSINA DE ENERGÍA Y SERVICIOS, S.L.;CTRA. DE FRANCIA, 4;22640;SALLENT DE GÁLLEGO;Huesca;900 264 021;P;B22410716;31/08/2017;;www.tensinadeenergia.es;"
"R2-692;ENERGIAS DE ESCARRILLA SL;CTRA. DE FRANCIA, 16;22660;ESCARRILLA;Huesca;900 264 062;P;B22410708;31/08/2017;;www.energiasdeescarrilla.es;"
"R2-693;ENERGÍAS DE PANTICOSA COMERCIALIZADORA, S.L.;C/ SAN MIGUEL Nº27;22661;PANTICOSA;Huesca;900 535 136;P;B22411284;31/08/2017;;www.energiasdepanticosa.com;"
"R2-694;TRACTAMENT I SELECCIÓ DE RESIDUS, S.A.;AVDA. EDUARD MARISTANY, 44;08930;SANT ADRIÀ DEL BESÒS;Barcelona;900 906 807;P;A08800880;26/09/2017;;www.tersa.cat/es/comercializadora-de-energia-municipal_95052;"
"R2-695;DX COMERCIALIZADORA ENERGÉTICA, S.A.;PASEO SANTA MARÍA DE LA CABEZA, 21;28045;MADRID;Madrid;900 834 482;P, GC, TF, FL, PA, LG, HI, SB;A81798480;26/10/2017;;dxenergia.com;"
"R2-696;NATURGY RENOVABLES, S.LU.;PLAZA DEL GAS Nº1;08003;BARCELONA;Barcelona;900 100 264;N;B84160423;27/09/2017;;www.grandesclientes.gasnaturalfenosa.es;"
"R2-697;ENERGÍA COSTA DORADA SL;C/ EXTREMADURA, 14 PUERTA C;43850;CAMBRILS;Tarragona;900 525 682;P;B55691018;20/10/2017;;www.ecdenergia.com;"
"R2-698;LUCIÉRNAGA ENERGÍA, S.L.;C/ VELAZQUEZ, 157 PLANTA 5;28002;MADRID;Madrid;900 827 218;P, SB, GC, TF, FL, PA, LG, HI;B86126562;25/09/2017;;www.luziernagaenergia.com;"
"R2-699;SUCA SDAD COOP ANDALUZA;CTRA. ALMERIMAR, S/N;04700;EL EJIDO;Almeria;900 102 707;P;F04030672;11/08/2017;;energia.gruposuca.com;"
"R2-700;KAWIIL GLOBAL ENERGY SERVICES, S.L.;C/ ISABEL CLARA EUGENIA Nº 47, 2ºA;28050;MADRID;Madrid;900 844 833;P;B87095089;24/10/2017;;www.kwiil.com;"
"R2-701;ELECTRICITAT D'ALMENAR, S.L.;PLAZA DE LA VILA, 10;25126;ALMENAR;Lérida;900 905 330;P;B25819749;25/08/2017;;www.eda.cat;"
"R2-702;PONTS COMERCIALITZADORA MUNICIPAL D’ENERGIA ELÈCTRICA, S.L.U;PLAZA PLANELL, 5;25740;PONTS;Lérida;900 831 203;P;B25820077;08/09/2017;;www.ponts.cat/ca/administracio/ajuntamentponts/comercialitzadora/64248.html;"
"R2-703;VOLSLLUM SL;C/ POETA JUAN ALEGRE Nº 7;46230;ALGINET;Valencia;900 899 920;P;B98882111;01/09/2017;05/02/2021;www.volsllum.com;Baja"
"R2-704;SISTEMAS URBANOS DE ENERGIAS RENOVABLES SOCIEDAD LIMITADA;C/ COSO, 34, 5ª;50004;ZARAGOZA;Zaragoza;900 494 037;P;B99298481;04/08/2017;;www.urbener.com;"
"R2-705;RAINAL INGENIERIA, S.L;C/ LARGA, 123;41130;LA PUEBLA DEL RÍO;Sevilla;900 696 474;P;B91899179;30/10/2017;;www.dienerenergia.com;"
"R2-706;ALILUZ MEDITERRANEA, S.L.;PZ. SAN CRISTOBAL 14;03130;SANTA POLA;Alicante;900 525 698;P;B42504084;08/11/2017;21/01/2020;www.aliluzmediterranea.com;Baja"
"R2-707;ELECBALEAR, S.L.;POL. 10 PARC 160;07260;PORRERES;Mallorca;900 373 022;P;B57986812;11/12/2017;;www.elecbalear.es;"
"R2-708;EFI DUERO ENERGY SOCIEDAD COOP EUROPEA LIMITADA;PLAZA EGIDO S/N;37173;TRABANCA;Salamanca;900 67 00 92;P;F37560554;03/11/2017;;www.efiduero.com;"
"R2-709;AVANGREEN ENERGY SOLUTIONS SA;C/ ISLA GRACIOSA, 3 PLANTA BAJA;28703;SAN SEBASTIAN DE LOS REYES;Madrid;900 373 625;P;A19240621;03/11/2017;;www.avangreen.com;"
"R2-710;COMERCIALIZADORA ELÉCTRICA SUDANELL, S.L.U.;PLAZA AJUNTAMENT, 4;25173;SUDANELL;Lérida;900 103 648;P;B25818733;04/08/2017;;sudanell.ddl.net;"
"R2-711;COMERCIALITZADORA ELECTRICA DE MONTOLIU DE LLEIDA S.L.U;CALLE ORIENT, 3;25172;MONTOLIU;Lérida;900 103 601;P;B25813767;30/10/2017;;montoliulleida.ddl.net;"
"R2-712;SOCIETAT MUNICIPAL DE COMERCIALITZACIO ELECTRICA DE TIRVIA, S.L.;PLAZA DEL AYUNTAMIENTO, 1;25595;TIRVIA;Lérida;900 373 916;P;B25821265;08/01/2018;;tirvia.cat/secciodinamica.php?seccio=Comercialitzadora&id_seccio=10034;"
"R2-713;NATURWATIO, S.L.U.;C/ OCÉANO ATLÁNTICO, 6 2B ESC. 7;28821;COSLADA;Madrid;900 105 295;P;B87489993;17/01/2018;14/03/2021;www.naturwatio.com;Baja"
"R2-714;POWER WATT ENERGY ISLAND, SL;C/ NICOLAS ESTEVANEZ OF. 117 - 30ª;35007;LAS PALMAS DE GRAN CANARIA;Las Palmas;900 827 905;GC, TF, FL, PA, LG, HI, P, SB;B76299627;21/02/2018;;www.sunairone.es;"
"R2-715;COMERCIALIZADORA DE ELECTRICIDAD EOSUN, S.L.;PASEO DELICIAS 102 3ºA;28045;MADRID;Madrid;900 272 117;P;B88002027;13/03/2018;23/06/2019;www.eosun.es;Baja"
"R2-716;QUASAR ENERGÍA, S.L.;C/ ANTONIO VIVALDI Nº4 2ºB;50012;ZARAGOZA;Zaragoza;900 10 11 42;P;B99514374;09/03/2018;;www.qener.es;"
"R2-717;WEGO ENERGY, S.L.;C/ POETA QUEROL, 11 ENTRLO;46002;VALENCIA;Valencia;900 921 979;P;B98953177;13/03/2018;;wegoenergy.com;"
"R2-718;BSG ENERGIA S.L.;C/ GONZALO MENGUAL, 23, 3º;03013;ALICANTE;Alicante;900 820 844;P;B42544742;04/04/2018;;www.bsgenergia.com;"
"R2-719;FORZA  VILALTA GREEN ENERGY, S.L.;AUTOVIA MEDITERRANI A7 KM 1151;43480;VILA-SECA;Tarragona;900 827 903;P, GC, TF, FL, PA, LG, HI, SB;B55719694;23/03/2018;;www.vilaltaenergy.com;"
"R2-720;ENERGIA RIO EZKA-EZKA IBAIA ENERGIA, S.L.;BARRIO IZARJENTEA, 1;31417;ISABA;Navarra;900 49 42 28;P;B71321707;08/03/2018;;www.ezkaenergia.com;"
"R2-721;ARAN ENERGIA, S.L. (EN LIQUIDACIÓN);C/ MAYOR Nº 52;25550;BOSSOST;Lérida;900 105 525;P;B25823006;15/04/2018;10/12/2020;www.aranenergia.com;Baja"
"R2-722;INGENIO CORE, S.L.;C/ ALFREDO ALEIX 44, 1ºE;28044;MADRID;Madrid;900 877 007;P;B87828679;09/04/2018;23/09/2019;www.ingenioenergia.com;Baja"
"R2-723;ALIA TRES COMERCIALIZADORA DE ENERGÍA, S.L.;C/ ORIENTE 78-1;08172;SANT CUGAT DEL VALLÈS;Barcelona;900 272 137;P;B67046185;23/04/2018;04/04/2019;www.aliaenergia.com;Baja"
"R2-724;POWERMART APS;FISKERGADE 2, 3.;DK-8000;AARHUS C (Dinamarca);Extranjero;;P;DK36201770;01/06/2016;;www.powermart.eu;"
"R2-725;INNOVACION ENERGIA DEL NORTE SL;LG. SANTA CRUZ DE ARRABALDO S/N;32990;ORENSE;ORENSE;900 924 284;P;B32487548;12/06/2018;;www.ienor.net;"
"R2-726;IBERDROLA SERVICIOS ENERGETICOS, S.A.U.;Plaza Euskadi 5;48009;BILBAO;Bizkaia;900 400 408;N;A85957520;18/07/2018;;www.iberdrolasen.es;"
"R2-727;NORTELECTRICA ENERGIA SL;C/PERE DE COMA, Nº3, 1-2ª;25002;LLEIDA;LLEIDA;900 105 109;P;B25829904;20/07/2018;;www.nortelectrica.com;"
"R2-728;ELECTRICA VINALESA SDAD COOP VALENCIANA;C/DOCTOR MOLLA, 3;46114;VINALESA;VALENCIA;900 907 718;P;F46043733;24/07/2018;;http://www.coop-vinalesa.com/;"
"R2-729;WOMWAT ENERGY S.L;PLAZA PABLO RUIZ PICASSO NUM 1;28020;MADRID;MADRID;900 105 295;P;B87993937;26/07/2018;;https://www.womwatt.com/;"
"R2-730;VIRTUS GLOBAL ENERGY SL;Guell 58;17006;Girona;Girona;900 525 696;P;B55314041;01/08/2018;;http://www.lumina.energy;"
"R2-731;REPSOL LNG HOLDING, S.A;Méndez Alvaro 44;28050;MADRID;MADRID;900 101 933;P;A79787420;01/08/2018;10/05/2019;www.repsol.com;Baja"
"R2-732;GLOBELIGHT ENERGY S.L;C/ CASTILLA-LEON, 20;12200;ONDA;CASTELLÓN;900 622 132;P, SB, GC, TF, FL, PA, LG, HI;B19318401;17/07/2018;;www.globeenergy.es;"
"R2-733;ENERGIAS DE LA VILLA DE CAMPO COMERCIALIZADORA, S.L.;C/ CABOVILLA, 1;22450;CAMPO;HUESCA;900 101 533;P;B22411433;06/07/2018;;www.campo.es;"
"R2-734;HELIA COOP V;C/ REY JAIME I, 47;46810;ENGUERA;VALENCIA;900 834 481;P;F98894306;13/08/2018;;www.helialuz.es;"
"R2-735;ENERGÍA Y COMERCIALIZACIÓN EMPRESARIAL, S.L.;C/ MONASTERIO SANTO DOMINGO DE SILOS, 11 1ºB;47015;VALLADOLID;VALLADOLID;900 494 672;P;B47770656;19/07/2018;;www.eneryes.es;"
"R2-736;HELIOELEC ENERGIA ELECTRICA, S.L.;LAS PALOMAS S/N;03190;PILAR DE LA HORADADA;ALICANTE;900 831 667;P;B42555284;01/08/2018;;www.helioelec.com;"
"R2-737;IBERCOEN ENERGIA, S.A.;PLAZA MURILLO CARRERAS;29002;MÁLAGA;MÁLAGA;900 901 094;P;A93576502;06/06/2018;;www.ibercoenenergia.com;"
"R2-738;COMERCIALIZADORA ELECTRICA PENINSULAR S.L.;AVENIDA DE BARCELONA, 229;08222;TERRASSA;BARCELONA;900 831 645;P, GC, TF, FL, PA, LG, HI, SB;B67065441;05/07/2018;;cepenergia.es;"
"R2-739;IBERRED SOLUTIONS SL;AVDA. PASSAPERA, 17;17310;LLORET DE MAR;GIRONA;900 831 214;P;B55323091;01/11/2018;17/07/2021;https://liberluz.com/;Baja"
"R2-740;24-7 UTILITIES, S.L.U.;C/ PALLETER 47, 1 - 1;46008;VALENCIA;VALENCIA;900 696 822;P;B87086989;30/11/2016;;www.24-7.es;"
"R2-741;DIVICONSULTING ENERGIA S.L;POLIGONO INDUSTRIAL LOS OLIVARES 48;23009;JAÉN;JAÉN;900 908 112;P;B23770977;01/11/2018;;www.diviconsulting.com;"
"R2-742;ISLA LUZ DE CANARIAS, S.L.;C/EDUARDO BENOT 25 LOCAL;35008;LAS PALMAS DE GRAN CANARIA;LAS PALMAS;800 007 201;P, GC, TF, PA, LG, HI, FL, SB;B76302512;13/07/2018;;www.islaluz.com;"
"R2-743;SUMINISTROS DE GAS Y LUZ EUROPA,S.L.;C/ MENENDEZ PELAYO 95,1º F;28007;MADRID;MADRID;900 307 003;P;B87826269;08/08/2018;;www.sumingas.es;"
